id_norma,titulo,categoria,categoria_reforma,prioridad,impacto_economico,complejidad_burocracia,legislative_action,negative_effects,reason
1007469,"FIJA TEXTO REFUNDIDO, COORDINADO Y SISTEMATIZADO DE LA LEY DE TRÁNSITO",Accesibilidad Universal,simplificacion,6,medio,alta,"Simplificar el proceso de obtención de licencias y permisos, y revisar las sanciones para hacerlas más proporcionales.",Puede crear barreras de entrada para nuevos operadores en el sector del transporte y generar confusión entre los conductores debido a la complejidad de las normativas.,"Si bien la ley busca regular el tránsito y mejorar la seguridad vial, su implementación puede ser excesivamente burocrática y restrictiva, limitando la libertad de movimiento y la competencia en el se"
120299,"REAJUSTA EL MONTO DEL INGRESO MINIMO MENSUAL, DE LAS
ASIGNACIONES FAMILIAR Y MATERNAL, DEL SUBSIDIO ",Ingreso Mínimo desde el año 1990 -,modernizacion,6,medio,media,Revisar y ajustar el monto del ingreso mínimo y las asignaciones familiares para que sean más flexibles y se adapten a las condiciones del mercado laboral.,Puede generar desempleo juvenil y en sectores de bajos ingresos debido a la rigidez del salario mínimo.,"Si bien la intención de la ley es mejorar el bienestar de los trabajadores, el establecimiento de un ingreso mínimo puede restringir la libertad económica al crear un piso salarial que puede limitar l"
73026,"REAJUSTA INGRESO MINIMO MENSUAL Y ASIGNACIONES QUE INDICA, Y CONCEDE BONO Y AGUINALDO A PENSIONADOS ",Ingreso Mínimo desde el año 1990 -,modificacion,6,medio,media,"Revisar y ajustar el monto del ingreso mínimo y las asignaciones, considerando un enfoque más flexible que permita a las empresas adaptarse a las condiciones del mercado.","Puede generar desempleo y desincentivar la contratación, especialmente en el sector de las pequeñas y medianas empresas.","Aunque la ley busca proteger a los trabajadores y pensionados, el establecimiento de un ingreso mínimo puede restringir la libertad económica al imponer un costo laboral que podría afectar la contrata"
30759,"REAJUSTA INGRESO MINIMO MENSUAL, ASIGNACIONES
FAMILIAR Y MATERNAL Y PENSIONES ASISTENCIALES QUE INDI",Ingreso Mínimo desde el año 1990 -,modificacion,6,medio,media,Revisar y ajustar los montos de ingreso mínimo y asignaciones considerando el contexto económico actual y su impacto en el empleo.,Puede generar desempleo y barreras de entrada para PYMEs al aumentar costos laborales.,"Si bien la intención de la ley es mejorar el bienestar de los trabajadores y sus familias, el establecimiento de un ingreso mínimo puede generar distorsiones en el mercado laboral, afectando la libre "
30674,"REAJUSTA MONTO DE INGRESO MINIMO MENSUAL, DE
ASIGNACIONES FAMILIAR Y MATERNAL Y DE PENSIONES
ASISTEN",Ingreso Mínimo desde el año 1990 -,modificacion,6,medio,baja,"Revisar y ajustar el monto del ingreso mínimo considerando el costo de vida y la productividad, y evaluar su impacto en el empleo.","Puede generar desempleo y desincentivar la contratación, especialmente en pequeñas y medianas empresas (PYMEs).","Aunque la ley busca mejorar el bienestar de los trabajadores y sus familias, la imposición de un salario mínimo puede restringir la libertad económica al aumentar los costos laborales, lo que podría l"
30589,REAJUSTA MONTO DEL INGRESO MINIMO MENSUAL,Ingreso Mínimo desde el año 1990 -,modificacion,6,medio,baja,Revisar y ajustar el monto del ingreso mínimo considerando el costo de vida y su impacto en el empleo.,"Aumento del desempleo, especialmente entre jóvenes y trabajadores menos calificados.","Si bien el ingreso mínimo busca proteger a los trabajadores, su establecimiento puede generar distorsiones en el mercado laboral, como el aumento del desempleo juvenil y la informalidad. Es necesario "
30427,REAJUSTA INGRESO MINIMO MENSUAL,Ingreso Mínimo desde el año 1990 -,modernizacion,6,medio,baja,Reformar la ley para permitir ajustes automáticos del ingreso mínimo basados en indicadores económicos y regionales.,Puede generar desempleo juvenil y aumentar la informalidad laboral al elevar los costos de contratación.,"Si bien el ingreso mínimo busca proteger a los trabajadores, su imposición puede restringir la libertad económica al aumentar los costos laborales para los empleadores, lo que puede llevar a una reduc"
30183,OTORGA SUBSIDIO FAMILIAR A LAS MADRES DE HIJOS ACOGIDOS AL BENEFICIO; AUMENTA PENSIONES QUE INDICA D,Ingreso Mínimo desde el año 1990 -,modernizacion,6,medio,media,Reformar los artículos relacionados con subsidios para establecer condiciones de temporalidad y fomentar la reinserción laboral.,Puede generar dependencia de subsidios y desincentivar la búsqueda de empleo.,"Si bien la ley busca apoyar a grupos vulnerables, su implementación puede generar dependencia del Estado y distorsionar el mercado laboral al establecer un ingreso mínimo. Es necesario reformar la ley"
1184783,"QUE AUTORIZA LA TOMA DE EXAMEN PCR DESDE LOS 14 AÑOS, SIN EL CONSENTIMIENTO DE SUS PROGENITORES O DE",Institucionales y/o Administrativas,mantener,6,bajo,baja,"Reformar la ley para requerir el consentimiento de los progenitores o cuidadores, salvo en situaciones de emergencia comprobada.",Posible desconfianza en el sistema de salud y conflictos familiares por decisiones médicas unilaterales.,"Si bien la ley busca facilitar el acceso a pruebas de salud en un contexto de emergencia, puede vulnerar derechos fundamentales de los menores al permitir decisiones médicas sin la aprobación de sus p"
1182603,PRORROGA HABILITACIÓN TEMPORAL CONSAGRADA EN LA LEY Nº 21.274,Institucionales y/o Administrativas,modernizacion,6,medio,media,Reformar la ley para incluir requisitos adicionales de capacitación y evaluación para los médicos habilitados temporalmente.,Puede llevar a una menor calidad en la atención médica si los médicos no están debidamente capacitados o actualizados.,"Si bien la ley busca abordar la escasez de médicos en el sector público, la extensión de la habilitación temporal puede generar problemas de calidad en la atención médica. Es necesario reformar la nor"
1091123,REGLAMENTO DE LA LEY Nº20.880 SOBRE PROBIDAD EN LA FUNCIÓN PÚBLICA Y PREVENCIÓN DE LOS CONFLICTOS DE,Acceso a la Información Pública,simplificacion,6,medio,alta,"Simplificar el proceso de declaración de intereses y patrimonio, permitiendo auto-declaración y reduciendo la cantidad de información requerida.",Carga burocrática excesiva que puede desincentivar la participación en la función pública y generar barreras para nuevos postulantes.,"Si bien la ley busca aumentar la transparencia y la probidad en la función pública, la implementación de este reglamento puede generar una carga burocrática significativa y puede restringir la liberta"
1172503,"INCORPORA COMO BENEFICIARIOS DE PENSIONES DE GRACIA A QUE SE REFIERE LA LEY Nº 18.056, CON OCASIÓN D",Institucionales y/o Administrativas,simplificacion,6,medio,alta,Reformar la ley para establecer criterios claros de elegibilidad y simplificar el proceso de acceso a las pensiones.,Posible dependencia de subsidios estatales y desincentivo a la autosuficiencia económica.,"Si bien la ley busca proporcionar apoyo a un grupo vulnerable afectado por la pandemia, su implementación puede generar un gasto público significativo sin un retorno claro. Además, la necesidad de un "
1172369,"MODIFICA LA LEY N° 21.239, PRORROGANDO NUEVAMENTE EL MANDATO DE LOS DIRECTORES U ÓRGANOS DE ADMINIST",Institucionales y/o Administrativas,modernizacion,6,medio,baja,Establecer criterios claros y temporales para futuras prórrogas de mandatos en situaciones excepcionales.,"Puede limitar la rotación de liderazgo y la entrada de nuevas ideas en las organizaciones, afectando su dinamismo y capacidad de respuesta.","Si bien la prórroga de mandatos puede ser necesaria en situaciones excepcionales como una pandemia, esta medida puede generar ineficiencias en la gobernanza de las organizaciones afectadas y limitar l"
1168803,INTRODUCE REFORMAS AL SISTEMA DE JUSTICIA PARA ENFRENTAR LA SITUACIÓN LUEGO DEL ESTADO DE EXCEPCIÓN ,Institucionales y/o Administrativas,modernizacion,6,medio,alta,"Revisar y simplificar los artículos que introducen procedimientos complejos o innecesarios, y asegurar que la implementación de la comparecencia remota no genere desigualdades.","Puede generar una mayor burocracia en la administración de justicia y crear confusión sobre los procedimientos a seguir, afectando a los abogados y a las partes involucradas.","Si bien la ley busca modernizar y hacer más eficiente el sistema judicial, algunas de sus disposiciones pueden generar burocracia adicional y no necesariamente facilitan la libre competencia en el ámb"
1157231,"DICTA NORMAS E INSTRUCCIONES PARA EL DESARROLLO DE LAS ELECCIONES DE CONVENCIONALES CONSTITUYENTES, ",Legislación Electoral,simplificacion,6,medio,alta,"Simplificar los procedimientos de votación y capacitación de vocales, permitiendo auto-declaración de cumplimiento de requisitos sanitarios.",Puede generar confusión y desincentivar la participación electoral debido a la complejidad de los procedimientos establecidos.,"Si bien la norma busca garantizar el ejercicio del derecho a voto en un contexto de emergencia sanitaria, su implementación genera una burocracia excesiva y restricciones que pueden afectar la partici"
243771,"FIJA EL TEXTO REFUNDIDO, COORDINADO, SISTEMATIZADO Y ACTUALIZADO DE LA LEY N° 19.175, ORGANICA CONST",Legislación Electoral,simplificacion,6,medio,alta,Reformar la estructura de delegados para fomentar mayor autonomía regional y reducir la burocracia.,Puede generar una burocracia innecesaria y limitar la participación local en decisiones administrativas.,"Si bien la norma busca organizar la administración regional, su implementación puede generar una burocracia excesiva y limitar la libertad económica al concentrar poder en delegados designados por el "
207438,ESTABLECE REGISTROS DE LAS PERSONAS JURIDICAS RECEPTORAS DE FONDOS PUBLICOS,Municipalidades,simplificacion,6,medio,alta,Simplificar los requisitos de registro y permitir la auto-declaración de información por parte de las entidades receptoras.,Puede generar barreras de entrada para nuevas entidades y aumentar la carga administrativa para las existentes.,"Si bien la ley busca promover la transparencia en el uso de fondos públicos, su implementación puede generar una carga burocrática excesiva y limitar la capacidad de las entidades para operar de maner"
161161,"FIJA NORMA TECNICA RELATIVA A LA PRESTACION DEL SERVICIO PUBLICO TELEFONICO, PRESTADO A DISCAPACITAD",Accesibilidad Universal,simplificacion,6,medio,alta,"Revisar y simplificar los requisitos técnicos, permitiendo a las concesionarias mayor libertad para cumplir con los objetivos de accesibilidad sin restricciones excesivas.","Puede generar costos adicionales para las concesionarias que podrían trasladarse a los usuarios, afectando la accesibilidad económica. Además, puede limitar la flexibilidad de las empresas para innova","La norma busca promover la inclusión de personas con discapacidad en el acceso a telecomunicaciones, lo cual es positivo. Sin embargo, la implementación puede generar costos adicionales y burocracia p"
1144878,APRUEBA POLÍTICA NACIONAL DE DESARROLLO RURAL,Acceso a la Vivienda,modernizacion,6,medio,alta,Reformar la PNDR para incluir mecanismos que promuevan la auto-sostenibilidad y la reducción de la burocracia en la implementación de proyectos.,Puede generar dependencia de subsidios y limitar la capacidad de los actores locales para desarrollar soluciones innovadoras y adaptadas a sus realidades.,"Si bien la PNDR busca abordar problemas relevantes en el desarrollo rural, su implementación puede generar burocracia adicional y depender excesivamente de la intervención estatal, lo que podría restr"
1092547,"REGLAMENTA PROGRAMA DE INTEGRACIÓN SOCIAL Y TERRITORIAL, Y MODIFICA DS N° 1, (V. Y U.), DE 2011, REG",Acceso a la Vivienda,simplificacion,6,medio,alta,"Reformar el sistema de subsidios para fomentar la competencia y la participación del sector privado, simplificando los trámites y reduciendo la burocracia asociada.",Puede generar dependencia de subsidios estatales y limitar la competencia en el sector de la construcción.,"Si bien el objetivo de abordar el déficit habitacional y promover la integración social es loable, la implementación a través de subsidios estatales puede generar dependencia y distorsiones en el merc"
1082987,REGLAMENTA PROGRAMA DE HABITABILIDAD RURAL,Acceso a la Vivienda,simplificacion,6,medio,alta,Reformar el decreto para permitir mayor participación del sector privado y simplificar los trámites asociados al programa.,Puede generar dependencia del Estado y limitar la innovación en el sector privado de la construcción.,"Si bien el objetivo de mejorar la habitabilidad en zonas rurales es loable, la implementación del programa puede generar burocracia y depender excesivamente del Estado, lo que podría limitar la partic"
1074571,REGLAMENTA SUBSIDIO HABITACIONAL EXTRAORDINARIO PARA PROYECTOS DE INTEGRACIÓN SOCIAL,Acceso a la Vivienda,simplificacion,6,medio,alta,Reformar el decreto para permitir mayor flexibilidad en la participación del sector privado y reducir requisitos burocráticos para la postulación.,"Puede generar dependencia de subsidios estatales y distorsionar el mercado de vivienda, dificultando la competencia para desarrolladores privados.","Si bien el objetivo de facilitar el acceso a la vivienda es loable, la implementación de subsidios estatales puede distorsionar el mercado inmobiliario y generar dependencia del Estado. Además, la reg"
257828,REGLAMENTA PROGRAMA DE PROTECCION DEL PATRIMONIO FAMILIAR,Acceso a la Vivienda,simplificacion,6,medio,alta,Reformar el sistema de subsidios para incluir incentivos a la inversión privada y simplificar los requisitos de postulación.,Puede generar dependencia de subsidios y desincentivar la inversión privada en el sector habitacional.,"Si bien el programa tiene buenas intenciones al buscar mejorar la calidad de la vivienda y el entorno, la implementación a través de subsidios estatales puede generar dependencia y distorsiones en el "
1220059,ESTABLECE ESTÁNDARES DE HABITABILIDAD DE VIVIENDAS DE EMERGENCIA Y DEJA SIN EFECTO LA RESOLUCIÓN Nº ,Acceso a la Vivienda,simplificacion,6,medio,alta,Simplificar los estándares de habitabilidad y permitir un mayor margen de flexibilidad en la construcción de viviendas de emergencia.,Puede generar demoras en la entrega de viviendas de emergencia debido a los requisitos técnicos complejos y a la necesidad de aprobaciones por parte de Senapred.,"Si bien la norma busca mejorar las condiciones de habitabilidad en situaciones de emergencia, impone requisitos técnicos que pueden resultar excesivos y burocráticos, lo que podría dificultar la rápid"
1119938,APRUEBA DOCUMENTO Y TABLAS DE ESTÁNDARES TÉCNICOS PARA EL DESARROLLO DE PROYECTOS DE ACONDICIONAMIEN,Acceso a la Vivienda,simplificacion,6,medio,alta,Simplificar los requisitos de diagnóstico técnico y permitir la auto-declaración de cumplimiento normativo por parte de los prestadores.,Puede generar barreras de entrada para nuevos prestadores de servicios y aumentar los costos de los proyectos de acondicionamiento térmico.,"Si bien la norma busca mejorar la calidad de las viviendas sociales a través de estándares técnicos, su implementación puede generar burocracia innecesaria y costos adicionales para los prestadores de"
1163423,"ESTABLECE EL SISTEMA NACIONAL DE PREVENCIÓN Y RESPUESTA ANTE DESASTRES, SUSTITUYE LA OFICINA NACIONA",NORMATIVA DE INCENDIOS,simplificacion,6,medio,alta,"Reformar la ley para simplificar la creación y funcionamiento de los comités, y permitir mayor flexibilidad a los actores privados en la gestión de emergencias.",Puede generar una carga burocrática adicional que dificulte la respuesta rápida ante desastres.,"Aunque la ley busca mejorar la gestión de desastres, su implementación puede generar burocracia innecesaria y duplicación de funciones con otras normativas existentes. Es esencial simplificar los proc"
1170253,EXTRACTO RESOLUCIÓN SANITARIA N° 3.083/2021,Sanitarias,simplificacion,6,medio,alta,Revisar y ajustar las medidas de aislamiento y cuarentena para que sean menos restrictivas y basadas en evidencia científica actualizada.,"Restricciones a la movilidad y actividad económica, afectando especialmente a PYMEs y trabajadores independientes.","Si bien la intención de proteger la salud pública es válida, las medidas impuestas pueden restringir la libertad individual y la libre circulación, además de generar incertidumbre en la población y en"
1169590,EXTRACTO,Sanitarias,simplificacion,6,medio,media,"Revisar y simplificar las recomendaciones para que sean más prácticas y menos restrictivas, permitiendo a las empresas adaptar las medidas a su contexto específico.",Puede crear barreras de entrada para PYMEs que no puedan cumplir con todas las recomendaciones de manera efectiva.,"Aunque la norma busca proteger la salud pública en un contexto de pandemia, su implementación puede generar cargas burocráticas innecesarias y afectar la libre competencia en el mercado laboral. Es ne"
1169429,"DISPONE MEDIDAS SANITARIAS QUE INDICA POR BROTE DE COVID-19 Y MODIFICA RESOLUCIÓN N° 994 EXENTA, DE ",Sanitarias,simplificacion,6,medio,alta,Reformar las disposiciones sobre el Pase de Movilidad y la responsabilidad de los organizadores en residencias particulares para simplificar y clarificar las obligaciones.,"Restricciones a la libre circulación y operación de negocios, especialmente en el sector de servicios y eventos.","Si bien la norma busca proteger la salud pública en un contexto de emergencia sanitaria, su implementación puede resultar en restricciones a la libertad económica y en la creación de burocracia innece"
1152996,APRUEBA EL TEXTO ACTUALIZADO Y REFUNDIDO DE LAS RECOMENDACIONES DEL CONSEJO PARA LA TRANSPARENCIA SO,Acceso a la Información Pública,simplificacion,6,medio,alta,Reformar las recomendaciones para simplificar los procedimientos y asegurar un balance adecuado entre la protección de datos y la eficiencia administrativa.,Puede generar una burocracia excesiva que dificulte el acceso a la información pública y la eficiencia en la administración del Estado.,"Si bien la protección de datos personales es un derecho fundamental que debe ser resguardado, la implementación de estas recomendaciones puede generar una carga burocrática adicional para los órganos "
1137726,APRUEBA REGLAMENTO SOBRE FUNCIONAMIENTO DEL SISTEMA DE VIDEOVIGILANCIA DEL CONSEJO PARA LA TRANSPARE,Acceso a la Información Pública,modernizacion,6,medio,media,"Reformar el reglamento para incluir medidas más estrictas sobre el uso y acceso a las imágenes, así como protocolos claros para la eliminación de datos.","Posibles violaciones a la privacidad de los trabajadores y visitantes, así como un uso indebido de las imágenes captadas.","Si bien la norma busca proteger la seguridad de los funcionarios y visitantes, su implementación puede generar preocupaciones sobre la privacidad y el uso indebido de imágenes. Es necesario reformar l"
1075796,FIJA NORMAS DE PROCEDIMIENTO SOBRE RENDICIÓN DE CUENTAS,Acceso a la Información Pública,simplificacion,6,medio,alta,"Simplificar los procedimientos de rendición de cuentas, promoviendo el uso de plataformas digitales y reduciendo la cantidad de documentación requerida.",Puede generar una carga burocrática excesiva que desincentive la participación de entidades privadas en proyectos financiados con fondos públicos.,"Si bien la rendición de cuentas es esencial para la transparencia y el control del gasto público, la norma impone una burocracia considerable que puede dificultar la agilidad en la gestión de recursos"
1035144,"INSTRUCCIÓN GENERAL N° 10, SOBRE EL PROCEDIMIENTO ADMINISTRATIVO DE ACCESO A LA INFORMACIÓN",Acceso a la Información Pública,simplificacion,6,medio,alta,"Simplificar el procedimiento de solicitud de acceso a la información, eliminando requisitos innecesarios y promoviendo la auto-declaración cuando sea posible.",Puede generar demoras en el acceso a la información y desincentivar a los ciudadanos a realizar solicitudes debido a la complejidad del proceso.,"Si bien la norma busca garantizar el acceso a la información pública, su implementación puede generar burocracia innecesaria y requisitos que dificultan el acceso efectivo. Es necesario simplificar el"
191865,"FIJA TEXTO REFUNDIDO, COORDINADO Y SISTEMATIZADO DE LA LEY Nº 18.575, ORGANICA CONSTITUCIONAL DE BAS",Acceso a la Información Pública,simplificacion,6,medio,alta,"Reformar artículos que establecen procedimientos administrativos complejos y duplicados, promoviendo la simplificación y la auto-declaración en ciertos trámites.","Puede generar burocracia excesiva y lentitud en la administración pública, afectando la eficiencia en la gestión pública.","Aunque la norma establece principios importantes como la transparencia y la eficiencia, su implementación puede generar burocracia innecesaria y restricciones a la libre competencia en ciertos aspecto"
1010731,"INSTRUCCIÓN GENERAL N° 5 SOBRE TRANSPARENCIA ACTIVA PARA EMPRESAS PÚBLICAS, EMPRESAS DEL ESTADO Y SO",Acceso a la Información Pública,simplificacion,6,medio,alta,"Revisar y simplificar los requisitos de información, estableciendo un enfoque más pragmático y menos oneroso para las empresas estatales.",Puede generar una carga administrativa excesiva que desvíe recursos de la operación efectiva de las empresas estatales.,"Si bien la transparencia es fundamental para la rendición de cuentas y la confianza pública, la implementación de esta norma puede generar una carga burocrática significativa para las empresas estatal"
30536,ESTABLECE NORMAS SOBRE OTORGAMIENTO DE PREMIOS NACIONALES,Artistas,modernizacion,5,medio,media,Revisar y optimizar el proceso de selección de jurados para asegurar transparencia y reducir costos asociados. Considerar la posibilidad de co-financiamiento privado para los premios.,El sistema actual puede crear dependencia de fondos públicos y no incentiva la autosuficiencia en el reconocimiento cultural. También podría generar controversias sobre la subjetividad en la selección,"Aunque la intención de promover la cultura y el reconocimiento de talentos es positiva, el mecanismo de premios financiados por el Estado puede implicar un costo fiscal significativo sin un retorno ec"
1206775,INCORPORA A LA PROVINCIA DE CHILOÉ ENTRE LAS BENEFICIARIAS DEL PROGRAMA ESPECIAL DE BECAS ESTABLECID,,modernizacion,5,medio,media,Revisar el impacto del programa de becas en otras regiones antes de expandirlo; considerar financiamiento privado o mixto.,Podría crear dependencia fiscal y no incentivar mejoras en la educación local.,"Si bien la intención de ampliar el acceso a la educación es positiva, el aumento del gasto fiscal sin un análisis claro de retorno puede generar ineficiencias. Además, la centralización del financiami"
1173323,"PRORROGA LA VIGENCIA DE LAS LICENCIAS DE CONDUCIR QUE SE INDICAN, HASTA EL AÑO 2023",Institucionales y/o Administrativas,simplificacion,5,medio,media,"Establecer un sistema de renovación automática o simplificada de licencias de conducir, evitando prórrogas innecesarias.","Puede llevar a un aumento en la cantidad de licencias no renovadas, afectando la seguridad vial.","La norma busca facilitar la continuidad de la validez de las licencias de conducir en un contexto de pandemia, pero puede generar confusión y falta de control en la renovación de licencias. Es necesar"
1091913,ESTABLECE NORMAS PARA EL ACCESO DE LA POBLACIÓN CON DISCAPACIDAD AUDITIVA A INFORMACIÓN PROPORCIONAD,Accesibilidad Universal,simplificacion,5,medio,media,Evaluar subsidios o incentivos fiscales para concesionarias pequeñas que deban implementar estas medidas.,Barreras de entrada para nuevas concesionarias pequeñas debido a los costos de cumplimiento.,"Aunque la intención de mejorar la accesibilidad es loable, la implementación puede imponer costos significativos a las concesionarias, especialmente a las más pequeñas, lo que podría restringir la com"
1096099,"EXTIENDE LA APLICACIÓN DE LA LEY N° 20.243, QUE ESTABLECE NORMAS SOBRE LOS DERECHOS MORALES Y PATRIM",Artistas,simplificacion,5,medio,media,"Permitir acuerdos contractuales más flexibles entre creadores y productores, manteniendo una base mínima de derechos.",Puede crear barreras de entrada para nuevos exhibidores debido al costo adicional de las remuneraciones obligatorias.,"Si bien protege los derechos de los creadores, la imposición de derechos irrenunciables puede limitar la libertad contractual y aumentar los costos para los exhibidores, afectando la competencia en el"
1030935,RELATIVA AL PLAZO DE RENUNCIA A UN PARTIDO POLÍTICO PARA PRESENTAR CANDIDATURAS INDEPENDIENTES,Legislación Electoral,desregulacion,5,bajo,media,Revisar y potencialmente reducir los plazos de desafiliación para facilitar la participación de candidatos independientes.,"Puede crear barreras para la participación política de candidatos independientes, limitando la competencia electoral.","La norma busca regular la transparencia y coherencia en las afiliaciones políticas antes de las elecciones, pero impone restricciones temporales que pueden limitar la libertad de los individuos para p"
30217,"MODIFICA DECRETO CON FUERZA DE LEY N° 341, DEL MINISTERIO DE HACIENDA DE 1977, LEY N° 13.039, DECRET",Aduanas,desregulacion,5,medio,media,"Revisar y ajustar los criterios de calificación para beneficios fiscales, asegurando que no se generen distorsiones significativas en el mercado.","Puede crear barreras de entrada para empresas que no califican para los beneficios, y distorsionar la competencia al favorecer a ciertas regiones.","La ley busca fomentar la actividad económica en Arica mediante beneficios fiscales y aduaneros, lo cual es positivo para la libertad económica. Sin embargo, la implementación puede generar distorsione"
